7
14
42,14,1494526,4069126,985700,3192180,3357172,4888331,1099789,17542,109473,3472,328979,101766
27,9,2273282,5968535,1207749,4603442,4846124,6214069,2004882,107992,202522,6398,773059,165218
38,10,2785316,7962156,1963000,6195557,6514915,10104300,1335224,17223,354277,2915,726245,170288
9,12,4012421,11797575,3510753,9447319,9873430,10997130,2995518,50206,492754,11884,4486397,286860
5,9,1217397,3220521,534277,2491530,2480665,3504707,188976,31348,134011,5334,1011607,127979
24,12,1405015,3736449,883058,2952485,3072037,4858414,694134,24839,104974,6382,226385,109394
6,13,785566,2264843,545671,1754151,1841929,2501365,350249,7568,150992,1287,527161,57458
5,8,1203697,3170452,515581,2449539,2440191,3467008,185931,31591,129342,5347,979414,120039
15,8,1610215,3995842,818749,3159411,3265395,5288341,574671,14957,94267,1807,363073,98870
34,14,4228906,12619227,2898094,9581261,10164966,11162574,2884246,57877,1639606,8709,3672791,320424
44,9,856621,1622764,244036,1367751,1355670,2200778,27060,27006,53619,22901,346615,55743
12,9,725565,1856322,450983,1500492,1532378,2699161,89118,9945,51528,1357,144730,41354
13,14,431080,970008,233376,818496,815968,1353442,11159,18478,21692,2668,196502,30523
6,10,814187,2256649,508374,1742517,1836693,2555996,340582,7195,138178,1183,482416,53660
8,10,205478,564138,130095,435759,463952,588179,188185,2867,29050,260,73701,17469
12,11,725522,1881376,457204,1518662,1545440,2705460,90934,8776,56593,2011,158367,41961
23,7,1282709,3280656,643838,2583262,2623941,4398897,248749,54511,194994,1844,224356,93472
14,7,3169880,7983152,1542834,755340,749765,1282225,10129,16631,17004,1601,153941,27629
0,7,183909,448092,48299,353292,327008,444613,23281,98701,33171,5506,37233,41407
48,8,1344680,3538113,758203,2798639,2842357,4742460,347136,46707,122605,1594,311751,78228
36,9,922668,2294965,499939,1839299,1878273,2573038,271047,302287,64697,4529,320764,196505
31,7,2091191,5451566,1135128,4222410,4455475,5341618,1128398,13075,670142,2979,1418960,138207
47,10,1581436,4325812,835008,3359613,3382643,4893613,232929,89282,483451,39592,761547,241842
16,7,710436,1710665,362684,1378635,1405150,2219898,160218,22900,61912,1851,262784,61576
42,11,1491837,4028944,877580,3118714,3279647,4826623,1064416,16656,96242,2981,300485,90958
29,11,460872,1131353,249524,914690,927059,1505051,83458,15019,33930,1067,174697,28527
6,8,827029,2225879,492671,1724654,1820925,2577885,333241,7400,128683,1366,446716,65220
9,7,4029149,11286754,3051939,8987371,9380471,11018286,2763468,47581,419547,10371,3873506,293348
47,7,1549075,4158871,753641,3213953,3247634,4822307,217822,87637,436060,33358,653932,241477
30,10,285702,851461,179451,649483,667131,1216715,14002,2726,28764,343,36936,17128
17,9,1022060,2724014,571000,2124027,2193047,3740683,332212,9846,48910,1709,128529,60092
24,13,1397685,3738709,907777,2963957,3080214,4860145,698121,25168,108296,6645,232947,112849
26,12,222905,624325,158264,504865,500629,876764,5337,61344,7055,655,32160,22179
18,8,1109963,2788510,537113,2165803,2269783,2713255,1405119,28636,65463,1662,173188,55020
9,8,4017192,11375330,3134783,9059696,9467609,10972015,2806151,48940,433931,10724,4008976,310335
10,12,2487831,6288859,1138956,4848124,5067522,5470504,3013549,22633,346070,5778,901221,155891
43,14,7115614,16742263,3099081,13382386,13574572,11735074,3161811,88539,1177410,21807,10411340,360977
2,14,707019,1793159,466191,1457316,1509053,2176899,456453,22099,42707,7567,208821,51823
34,8,4377432,12278513,2556491,9294821,9917615,11418980,2805262,57423,1379551,8357,3283285,374009
29,7,450944,1094163,238333,882835,900605,1493396,79341,14315,29238,746,144306,25428
14,11,3089833,8127016,1639121,792851,791079,1326407,9557,17791,19413,2263,181508,26991
7,13,111474,461553,73422,306250,340199,231281,309869,1491,24225,319,65560,13704
36,8,911099,2268083,489794,1814488,1854488,2560882,268108,296673,62822,3873,303089,187598
22,10,2333121,6176462,1366566,4844588,5031561,7570184,1386582,54958,240882,2258,437736,183549
26,13,223981,626416,164768,509798,505367,882812,5341,62001,7424,705,33689,23193
4,11,9252336,24013862,4402483,18727133,18941548,14995307,2192779,164534,4945194,135601,14294878,940388
11,12,305981,873376,210733,700502,689588,319160,26837,3480,512885,130491,133342,263895
48,11,1325870,3588671,794244,2833866,2874919,4740351,356107,49126,134544,1656,346946,80055
22,7,2469051,6241501,1290732,4910523,5090761,7724283,1409857,54193,232389,2967,414961,180262
5,11,1230178,3311299,576923,2567859,2550541,3575572,195113,32419,142368,6066,1065665,101197
1,11,1125763,3003306,672558,2329391,2472236,3210202,1254334,26219,55969,2052,191291,61560
38,14,2700893,7951795,2134521,6253817,6533392,9958389,1365794,17858,409249,3584,838823,193512
4,9,9293604,23503577,4164048,18376361,18584868,15094888,2183611,164115,4740616,130357,13751623,1249721
4,12,9209007,24190903,4599968,18895965,19103913,14971181,2198275,164970,5055711,137389,14508657,963695
6,9,821157,2240266,500384,1733200,1828607,2565231,336723,7230,133332,1355,465396,68839
26,8,223639,612860,139916,490272,486143,860961,5729,57245,6340,444,28264,18941
18,13,1112957,2899027,613486,2263933,2361537,2756980,1481596,29270,78344,1813,216840,60627
9,9,3997562,11450984,3204098,9118042,9534602,10924781,2839807,47431,446025,10834,4125485,327918
4,8,9321509,23226744,4056084,18205782,18398555,15178376,2184666,166900,4643660,129256,13439530,1186172
39,7,233902,675447,147966,510298,547017,830159,55338,4617,29136,669,120678,21306
15,13,1586027,4069842,915033,3236268,3334634,5300217,603260,14869,121002,2182,422454,106918
0,13,188132,480911,66089,385568,349564,459552,25914,103928,41536,8414,48499,47289
41,7,197708,481410,112505,395122,396501,678974,10375,64220,6695,181,20599,11290
13,11,428535,953278,202117,792851,791079,1326407,9557,17791,19413,2263,181508,26991
19,7,1439446,4132314,859799,3110097,3321462,5056879,392823,11844,321106,2569,561005,107678
30,12,275818,851411,194388,652556,669061,1213506,15844,2756,30723,365,40344,18079
22,13,2245201,6162828,1487593,4859284,5036338,7526805,1380631,56012,265887,2502,466594,197191
29,10,459621,1123028,247189,908409,921429,1502324,82252,14919,32625,1030,169178,27510
34,10,4318033,12454136,2626059,9389978,10008250,11337335,2828111,56621,1455068,7723,3430896,282474
31,11,2049453,5578782,1208404,4306877,4529762,5196088,1138727,12784,761024,2561,1606390,119065
36,10,931483,2319190,508590,1859945,1899318,2581362,273987,310158,65336,4118,333438,190864
21,14,258977,827605,243507,651271,678818,1247075,18187,8514,15387,393,20165,20368
39,10,223088,677236,152345,508402,544267,809559,56796,4422,30798,614,131580,18900
7,8,102275,411268,66693,273902,306334,194629,303330,1404,19575,284,50370,13042
34,11,4294555,12538133,2670040,9449384,10053344,11316118,2839238,56857,1496434,7981,3493678,292422
40,11,1076524,2939594,657391,2275021,2398488,2994762,1289640,16913,62812,2325,242335,64722
38,13,2715645,7966826,2091330,6242340,6531461,10010815,1357150,17798,389561,3295,808318,186864
10,11,2488898,6245721,1075562,4796869,5013312,5445994,2973706,22093,332373,5617,880971,149427
36,14,952699,2362821,562531,1920148,1957903,2599234,286761,318695,78640,4961,381531,208229
11,13,307266,877231,219557,709614,694440,323463,29417,3599,512508,130471,138065,266531
38,9,2804867,7914823,1947168,6169707,6497151,10123393,1325784,18782,340312,3515,693894,190466
16,12,726668,1764413,394317,1435458,1449940,2235182,168189,23289,72877,2032,317433,66396
18,7,1099197,2751915,524469,2137008,2238573,2703164,1373196,27913,63138,1858,161053,51053
20,8,1359000,3648041,677924,2748900,2936065,3181364,1646612,14387,301095,2599,432199,125205
21,7,285677,843198,198165,649179,677861,1261413,13557,7854,12207,338,16595,15993
20,13,1344522,3789311,794981,2874762,3054052,3160614,1730416,14419,358039,2913,532374,130039
47,8,1559513,4224154,778564,3269042,3293189,4848700,224541,87939,451857,35603,692135,255490
30,13,271122,849132,203205,653713,669746,1211675,16435,2800,31630,378,41992,18549
7,14,115305,468834,74754,312600,346293,236176,312575,1460,25560,317,68355,14450
